R1gakkaA_mondai_p02.png,"問題番号 No1 No,15 までの 15 問題のうちから12 問題を選沢し解答してください。 【No 11 土質試験結果の活用に関する次の記述のうち, 適当でないものはどれか_ 土の合水比試験結果は; 水と土粒子の質量の北で示され 切士, 掘削にともなう湧水量や排水 工法の検計に用いられる。 (2) 土の粒度試験結果は; 粒径加積曲線で示され その特性から建設材料としての適性の判定に用 いられる。 CBR 試験結果は, 締め固められた土の強さを表す CBR で示され 設計 CBR はアスファルト 鋼装のえ装厚さの決定に用いられる。 土の圧密試験結果は; 圧縮性と圧密速度が示され 圧縮ひずみと粕土層厚の積から最終沈下量 の推定に用いられる。 【No 2】 土工における土墓の変化率に関する次の記述のうち 適当でないものはどれか』 土の掘削 運投中の損失及び基確地盤の沈下による盛土墓の増加は; 原則として変化率に合ま れない。 (2) 土量の変化率Cは; 地山の士量と締め固めた土量の体積比を測定して求める 土量の変化率は; 実際の土工の結果から推定するのが最も的確な決め方で類似現場の実績の値 を活用できる。 地山の窓度と土墓の変化率Lがわかっていれば; 土の配分計画を立てることができる。 【No 3】 盛土の情報化施工に関する次の記述のうち, 適当でないものはどれか (I) 情報化施工を実施するためには; 個々の技術に適合した3次元データと機器・システムが必要 である。 (2) 基本設計データの間達いは出来形管理に致命的な影響を与えるので, 基木設計データが設計図 書を基に正しく作成されていることを必ず確認する 試験施工と同じ土質; 合水比の盛土材料を使用し, 試験施工で決定したまき出し厚; 締国め回 数で施工した盛土も, 必ず現場窓度試験を実施する 盛土のまき出し厚や締固め回数は; 使用予定材料の種類ごとに串前に試験施工で表面沈下量; 締国め度を確認し, 決定する。"
R1gakkaA_mondai_p03.png,"【No 4】 建設発生土を盛土材料として利用する場合の留意点に関する次の記述のうち, 適当でないものはどれか。 (I) セメント及びセメント系固化材を用いて士質改良を行う場合は; 六価クロム溶出試験を実施 し, 六価クロム溶出量が士壊環境基準以下であることを確認する。 (2) 自然由来の重金属などが基準を超え溶出する発生土は, 盛土の底部に用いることにより 調査 や対策を行うことなく利用することができる。 ガラ混じり土は; 土砂としてではなく全体を産業廃棄物として判断される可能性が高いため; 都道府県などの環境部局などに相談して有効利用することが望ましい 泥土は; 土質改良を行うことにより十分利用が可能であるが; 建設汚泥に談当するものを利用 する場合は; 「廃棄物の処理及び清掃に関する法律」 に従った手統きが必要である。 【No 5】 軟弱地盤対策工法に関する次の記述のうち, 適当でないものはどれか: (I) 緩速載荷工法は; 構造物あるいは構造物に隣接する盛士などの荷重と同等又はそれ以上の盛士 荷重を載荷したのち, 盛土を取り除いて地盤の強度増加をはかる工法である。 (2) サンドマット工法は; 地盤の表面に一定の厚さの砂を敷設することで; 軟弱層の圧密のための 上部排水の低進と施工機械のトラフィカビリティーの確保をはかる工法である。 地下水位低下工法は; 地盤中の地下水位を低下させ; それまで受けていた浮力に相当する荷重 を下層の軟弱地盤に載荷して; 圧密をあ進するとともに地盤の強度増加をはかる工法である。 荷重軽減工法は; 土に比べて軽基な材料で盛土を施工することにより, 地盤や構造物にかかる 荷重を軽滅し, 全沈下墓の低滅; 安定確保及び変形対策をはかる工法である。 【No 6】 コンクリート用綱骨材に関する次の記述のうち, 適当でないものはどれかこ (I) 高炉スラグ綱骨材は; 粒度調整や塩化物合有量の低減などの目的で, 細骨材の一部として山砂 などの天然細骨材と混合して用いられる場合が多い_ (2) 細骨材に用いる体砂は; 粒形判定実績率試験により粒形の良否を判定し, 角ばりの形状はでき るだけ小さく; 細長い粒や偏平な粒の少ないものを選定する。 細骨材中に合まれる粕土地量の試験方法では; 微粉分量試験によって微粒分量を分離したもの を試料として用いる。 再生細骨材Lは; コンクリート地に破体, 磨梓, 分級等の処理を行ったコンクリート用骨材 で, JIS 4 5308 レディーミクストコンクリートの骨材として用いる。"
R1gakkaA_mondai_p05.png,"【No 10】 鉄筋の重ね継手に関する次の記述のうち, 適当でないものはどれか。 (I) 横方向鉄筋の継手は; 鉄筋を直接接合する継手を用いることとし, 原則として重ね継手を用い てはならない。 重ね継手を設ける場合は; コンクリートのゆきわたりをよくするために; できるだけ同一断面 に集中して配置する。 重ね継手部分を焼なまし鉄線で繁結する際の焼なまし鉄線を巻く長さは; コンクリートと鉄筋 の付着強度が低下しないよう; 適切な長さとし, 必要以上に長くしない: 継足しのために構造物から露出させておく鉄筋は; セメントペーストを塗ったり, 高分子材料 の皮膜で包んだりして; 損傷, 腐食などから保護しなければならない。 【No 11】 コンクリートの養生に関する次の記述のうち, 適当なものはどれか。 II) 脚張材を用いた収縮補偵用コンクリートは; 乾爆収縮ひび割れが発生しにくいので; 般的に 早強ポルトランドセメントを用いたコンクリートと北べて湿潤養生期間を短縮することができ る。 高流動コンクリートは; ブリーディングが通常のコンクリートに北べて少なく保水性に優れる ため, 打込み表面をシートや養生マットで覆わなくてもプラスティック収縮ひび割れは防止で きる。 マスコンクリート部材では; 型梓脱型時に十分な散水を行い; コンクリート表面の温度をでき るだけ早く下げるのがよい_ 寒中コンクリートにおいて設定する養生温度は; 部材断面が薄い場合には 初期凍害防止の観 点から, 標準の養生温度よりも高く設定しておくのがよい 【No 12】 道路橋で用いられる基健形式の種類とその特微に関する次の記述のうち, 適当でないものはどれか。 (I) 直接基健は; 一般に支持層位置が浅い場合に用いられ 側面摩擦によって銘直荷重を分担支持 することは期待できないため, その安定性は基ン底面の鉛直支持力に依存している。 (2) 杭基健は; 摩擦杭基確として採用されることもあるが支持杭基健とするのが基木であり, 杭先 端の支持層への根入れ深さは; 少なくとも杭径程度以上を確保するのが望ましい。 鍋管矢板基確は; 主に井筒部の周面ー抗を地盤に期待する構造体であり, 銘直荷重は基確外周 面と内周面の鉛直せん断地盤反力のみで払抗させることを原則とする。 ケーソン基磯は; 沈設時に基確周面の摩擦払抗を低減する指置がとられるため; 鉛直荷重に対 しては周面摩擦による分担支持を期待せず基確底面のみで支持することを原則とする。 一 4"
R1gakkaA_mondai_p08.png,"【No 18】 鋼道路橋における高力ボルトの締付け作業に関する次の記述のうち, 適当なものはどれ か。 (I) 曲げモーメントを主として受ける部材のフランジ部と腹板部とで, 溶接と高力ボルト摩擦接合 をそれぞれ用いるような場合には; 高力ボルトの締付け完了後に溶接する。 (2) トルシア形高力ボルトの締付けは; 予備締めには電動インパクトレンチを使用してもよいが; 木締めには専用締付け機を使用する 高力ボルトの締付けは; 継手の外側のボルトから順次中央のボルトに向かって行い; 2度締め を行うものとする。 高力ボルトの締付けをトルク法によって行う場合には; 軸力の導入は; ボルト頭を回して行う のを原則とし, やむを得ずナットを回す場合にはトルク計数値の変化を確認する。 【No 19】 コンクリートのアルカリシリカ反応の担制対策に関する次の記述のうち 適当なものは どれか: JIS R 5211 「高炉セメント」 に適合する高炉セメントB種の使用は; アルカリシリカ反応柳 制効果が認められない。 (2) 鉄筋腐食を防止する観点からも; 単位セメント量を増やしてコンクリートに合まれるアルカリ 総量をできるだけ多くすることが望ましい。 アルカリシリカ反応では; 有害な骨材を無害な骨材と混合した場合; コンクリートの脚張量 は; 有害な骨材を単独で用いるよりも小さくなることがある。 海洋環境や凍結防止剤の影響を受ける地域で, 無害でないと判定された骨材を用いる場合は; 外部からのアルカリ金属イオンや水分の優入を押制する対策を行うのが効果的である。 【No 20】 コンクリート構造物の補修対策に関する次の記述のうち, 適当なものはどれか。 (1) シラン系表面合8材を用いた表面合渓工法を適用すると; コンクリートの細孔を窪ぐため, コ ンクリートの吸水性を低下させるとともに, コンクリート内部からの水蒸気透過も防止する。 (2) 吹付け工法による断面修復工法は; 型梓の設置が不要であり断面修復面積が比鞍的大きい部位 に適している。 塩害に起因して鉄筋の腐食による顕者なさび汁やかぶりコンクリートのはく離が発生したコン クリート構造物に対しては; 有機系被覆材による表面被覆工法だけを施せばよい。 電気防食工法は; コンクリート中の塩化物イオンを除去する目的で適用する電気化学的補修工 法である。"
R1gakkaA_mondai_p10.png,"【No 24】 砂防えん堤の施工に関する次の記述のうち, 適当でないものはどれか (I) 岩盤にコンクリートを打ち込む場合は; 基確掘削によって緩められた岩盤を取り除き岩眉や泥 を十分洗い出し, たまり水をふき取る作業が必要である (2) 砂傑の上にコンクリートを打ち込む場合は; 転石などの泥を洗浄し, 基健面は十分水切りを 行って泥薄によるコンクリート汚染が起こらないようにしなければならない。 砂防えん堤の上下流の岩盤余掘部をコンクリートで充てんするための間詰めは; 風化していな い岩盤までコンクリートを打ち上げる_ コンクリートの打継ぎ面は; 砂防えん堤の堤体の一体化をはかるため; コンクリート打込み時 には乾爆した状態でなければならない_ 【No 25】 渓流保全工の各構造に関する次の記述のうち, 適当なものはどれか_ (I) 床固め工は; コンクリートを打ち込むことにより構築される場合が多いが 地すべり地などの ように柔軟性の必要なところでは; 梓工や蛇かごによる床固め工が設置される。 (2) 帯工は 渓床の固定をはかるために設置されるものであり, 天端高と計画河床高の差を考【し て落差を設ける 護岸工は, 渓岸の倶食・崩壊を防止するために設置されるものであり, 床固め工の袖部を保護 する目的では設置しない。 水制工は, 荒廃渓流に設置される場合; 水制頭部が流水及び転石の衝撃を受けることから, 堅 固な構造とするが; 頭部を渓床の中に深くは設置しない 【No 26】 急順斜地崩壊防止工の施工に関する次の記述のうち, 適当でないものはどれかこ II) 急順斜地崩壊防止を目的とした切土工を施工する場合は; 切土の斜面表層の優食防止 風化防 止のため, 法面保護工を施工する (2) 重力式コンクリート撫壁を施工する際には; 撫壁背面の水を排除するために水抜き孔を水平に 設置する。 張り工は, 土圧に対抗するものではないので; 土圧を考魔していないが; 湧水の多い箇所では 背面に水圧が生じないように排水対策を十分に実施する 排水工のうち縦排水路を施工する際には; 水路から滋れた流水などによる水路両側の洗掘を防 止するために; 側面に句配をつけ_ コンクリート張りや石張りを設置する"
R1gakkaA_mondai_p11.png,"【No 27】 道路のアスファルトI装における路床に関する次の記述のうち 適当でないものはどれ か。 (I) 凍上押制層は; 凍結深さから求めた必要な置換え深さと鋼装の厚さを比鮫し, 置換え深さが大 きい場合に; 路盤の下にその厚さの差だけ凍上の生じにくい材料で置き換えたものである。 (2) 切土路床は, 表面から 30cn 程度以内に木根; 転石などの路床の均一性を損なうものがある 場合はこれらを取り除いて仕上げる 安定処理材料は; 路床土とセメントや石灰などの安定材を混合し路床の支持力を改善する場合 に用いられ 一般に粕性土に対してはセメントが適している。 安定処理工法は; 現状路床土と安定材を湿合し構築路を築造する工法で, 現状路床土の有効 利用を目的とする場合は CBRが3未満の軟弱士に適用される。 【No 28】 道路のアスファルト謝装における路盤の施工に関する次の記述のうち, 適当でないもの はどれか: 上層路盤の安定処理に用いる骨材の最大粒径は; GOmn 以下でかつ1層の仕上り厚の1/2以 下がよい_ (2) 下層路盤の粒状路盤工法では; 締固め前に降爾などにより路盤材料が者しく水を合み締固めが 閑難な場合には; 晴天を待って爆気乾燦を行う。 下層路盤の粒状路盤の施工にあたっては 1 層の仕上り厚さは2Ocm以下を標準とし, 敷均 しは一般にモータグレーダで行う。 上層路盤にセメントや石灰による安定処理を施工する場合には; 施工終了後; アスファルト乳 剤などでプライムコートを施すとよい_ 【No 29】 道路のアスファルト錦装に右ける加熱アスファルト混合物の施工に関する次の記述のう ち 適当でないものはどれか。 (I) 初転圧の転圧温度は; 般に IlO-140Cで, ヘアクラックの生じない限りできるだけ高い温 度とする。 (2) ホットジョイントの場合は, 縦継目側の5一1Ocm 幅を転止しないでおいて; この部分を後続 の混合物と同時に締め固める。 敷均し作業中に雨が降りはじめた場合には; 敷均し作業を中止するとともに; 敷き均した混合 物を速やかに締め固めて仕上げる。 各層の継目位置は; 眠設輔装の補修 拡幅などの場合を除いて 下層の継目の上に上層の継目 を重ねるようにする。 10"
R1gakkaA_mondai_p12.png,"【No 30】 道路のアスファルト輔装に右ける補修工法に関する次の記述のうち, 適当なものはどれ か。 (I) 表面処理工法は; ~般に流動によるわだち掘れや線状に発生したひび割れが着しい箇所の補修 に用いられる工法である。 路上表層再生工法は; 高設アスファルト湿合物層を路上破体混合機などで破体すると同時に; セメントなどの添加材料を加え; 路盤を構築する工法である。 薄層オーバーレイ工法は; 予防的維持工法として用いられることもあり, 設鉱装の上に薄層 で加熱アスファルト混合物を錦設する工法である。 線状打換え工法は; 主として摩・などによってすり減った部分を補うことを目的として; 設 鋼装のわだち掘れ部のみを加熱アスファルト混合物で輔設する工法である。 【No 31】 道路の排水性輔装に使用するポーラスアスファルト混合物の施工に関する次の記述のう ち, 適当でないものはどれかs (1) 橋面上に適用する場合は; 目地部や構造物との接合部から雨水が津透すると; 錦装及び床版の 強度低下が懸念されるため; 排水処理に関しては特に配廣が必要である。 (2) ポーラスアスファルト混合物は; 粗骨材が多いのですりつけが難しく, 骨材も飛散しやすいの で, すりつけ最小厚さは粗骨材の最大粒径以上とする。 締固めは; ロードローラ タイヤローラなどを用いるが; 振動ローラを無振で使用してロード ローラの代替機械とすることもある。 タックコートは; 下層の防水処理としての役割も期待されており, 原則としてアスファルト乳 剤 (PK一3) を使用する。 【No 32】 道路のコンクリートL装に関する次の記述のうち, 適当でないものはどれか。 プレキャストコンクリート版鉱装は 工場で製作したコンクリート版を路盤上に敷設し, 築造 する鉱装であり, 施工後早期に交通開放ができるため修織工事に適している。 (2) 薄層コンクリート鉱装は; コンクリートでオーバーレイする釣装であり, 設コンクリート版 にひび割れが多発している箇所など; 構造的に破損していると判断される場合に適用する。 ポーラスコンクリート錦装は, 高い空げき率を有したポーラスコンクリート版を使用し, これ により排水機能や透水機能などを持たせたが装である。 コンポジット錦装は, 表層又は表層 基層にアスファルト混合物を用い; 直下の層にセメント 系の版を用いた謝装であり, 通常のアスファルト_装より長い寿命が期待できる。"
R1gakkaA_mondai_p17.png,"【No 44】 シールド工法の施工管理に関する次の記述のうち 適当でないものはどれか_ II 土正式シールド工法において切羽の安定をはかるためには; 泥土圧の管理及び泥土の望性流動 性管理と排士量管理を慎重に行わなければならない。 (2) 泥水式シールド工法において切羽の安定をはかるためには; 泥水品質の調整及び泥水圧と掘削 土量管理を慎重に行わなければならない。 土正式シールド工法において, 粕着力が大きい硬質粕性土や砂層, 傑層を掘削する場合には; 水を直接注入することにより掘削土砂の望性流動性を高めることが必要である シールド掘進にともなう地盤変位は; 切羽に作用する土水圧の不均衡やテールボイドの発生; 裏込め注入の過不足などが原因で発生する。 【No 45】 鋼橋の防食法に関する次の記述のうち 適当でないものはどれか_ (1) 塗装は, 鋼材表面に形成した塗膜が腐食の原因となる酸素と水や, 塩類などの腐食を夫進する 物質を避断し鋼材を保護するものである。 (2) 耐候性鋼は; 鋼材表面に生成される保護性さびによってさびの進展を担制するものであるが; 初期の段階でさびむらやさび汁が生じた場合は速やかに補修しなければならない。 溶融亜鉛めっきは; 一旦損傷を生じると部分的に再めっきを行うことが用難であることから, 損傷部を塗装するなどの溶融亜鉛めっき以外の防食法で補修しなければならない。 金属溶射の施工にあたっては; 温度や湿度などの施工環境条件の制限があるとともに; 下地処 理と粗面処理の品質確保が重要である。 【No 46】 上水道の管布設工に関する次の記述のうち, 適当でないものはどれか。 埋戻しは; 片埋めにならないように注意しながら, 厚さ 50cm以下に敷き均し, 現地盤と同 程度以上の密度となるように締め固めを行う。 (2) 床付面に岩石; コンクリート堀などの支障物が出た場合は; 床付面より lOcm 以上取り除き 砂などに遣き換える。 鍋管の切断は; 切断線を中心に; 幅3Ocnの範囲の塗覆装をはく離し, 切断線を表示して行 う。 配水管を他の地下埋設物と交差又は近接して布設するときは; 少なくとも 30cn 以上の間隔 を保つ。 16"
R1gakkaA_mondai_p20.png,"【No 53】 高さが5m以上のコンクリート造の工作物の解体等の作業における危険を防止するた めに; 専業者又はコンクリート造の工作物の解体等作業主任者 (以下, 解体等作業主任 者という) が行わなければならない事項に関する次の記述のうち, 労働安全衛生法令 上, 誤っているものはどれか。 (I) 解体等作業主任者は; 作業の方法及び労働者の配置を決定し, 作業を直接指揮しなければなら ない。 (2) 解体等作業主任者は; 外壁; 柱等の引倒し等の作業を行うときは引倒し等について一定の合図 を定め; 関係労働者に周知させなければならない。 事業者は; コンクリート造の工作物の解体等作業主任者技能講習を修了したもののうちから; 解体等作業主任者を選任しなければならないよ 事業者は, 物体の飛来又は落下による労働者の危険を防止するため, 当談作業に従事する労働 者に保護帽を着用させなければならない_ 【No 54】 技術者制度に関する次の記述のうち, 建設業法令上, 誤っているものはどれか。 工事現場における建設工事の施工に従事する者は; 主任技術者又は監理技術者がその職務とし て行う指導に従わなければならない。 (2) 発注者から直接建設工事を請け負った特定建設業者は, 当談建設工事を施工するために締結し た下請契約の請負代金が政令で定める金額以上の場合; 工事現場に監理技術者を置かなければ ならない_ 主任技術者及び監理技術者は; 工事現場における建設工事を適正に実施するため 当談建設工 串の施工計画の作成; 工程管理; 品質管理その他の技術上の管理及び当談建設工事の施工に従 事する者の技術上の指導監督を行わなければならない。 主任技術者及び監理技術者は; 建設業法で設置が義務付けられており, 公共工串標準請負契約 約熟に定められている現場代理人を兼ねることができない。 19"
R1gakkaB_mondai_p02.png,"問題番号 No1 No35 までの 35 問題は必須問題ですから全問題を解答してください。 【No 11 TS (トータルステーション) を用いて行う測墓に関する次の記述のうち 適当でないものはどれか。 II) TS での亜離測定は; 1視準2読定を1セットとする_ (2) TS での鉛直角観測は; 1視準1読定; 望遠鏡正及び反の観測をl対回とする TS でのま離測定にともなう気温及び気圧の測定は; 原則として反射鏡を整置した測点のみで 行うものとする。 TS での観測は; 水平角観測の必要対回数に合わせ; 取得された鉛直角観測値及び亜離測定値 はすべて採用し, その平均値を用いることができる。 【No 2】 公共工串標準請負契約約熟において; 工事の施工にあたり受注者が監督員に通知し, そ の確認を請求しなければならない事項に誠当しないものは; 次の記述のうちどれか I1) 設計図書に誤りがあると思われる場合又は設計図書に表示すべきことが表示されていないこ と。 (2) 設計図書で明示されていない施工条件について; 予期することのできない特別な状態が生じた ことこ 設計図面と仕様書の内容が一致しないこと。 設計図書に, 工事に使用する建設機械の明示がないことこ"
